qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
CG5151_F1	X	100.000	10	0	0	2	11	3561265	3561274	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	3578615	3578624	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	3583726	3583735	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	3591735	3591744	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	3602914	3602923	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	3606289	3606298	459	20.3	19
CG5151_F1	X	92.857	14	1	0	3	16	3690136	3690149	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	3713652	3713661	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	3788535	3788544	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	3839665	3839674	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	3839666	3839675	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	3854774	3854783	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	3859189	3859198	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	3859220	3859229	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	3928456	3928465	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	3959877	3959886	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	3959881	3959890	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	3959987	3959996	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	3960213	3960222	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	3962133	3962142	459	20.3	19
CG5151_F1	X	100.000	10	0	0	2	11	4050592	4050601	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	4074095	4074104	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	4074096	4074105	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	4074287	4074296	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	4074320	4074329	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	4074321	4074330	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	4074431	4074440	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	4074432	4074441	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	4074455	4074464	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	4074456	4074465	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	4074503	4074512	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	4074527	4074536	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	4074551	4074560	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	4074575	4074584	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	4074576	4074585	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	4074617	4074626	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	4074681	4074690	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	4074830	4074839	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	4074926	4074935	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	4153265	4153274	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	4176373	4176382	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	4183765	4183774	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	4223134	4223143	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	4232606	4232615	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	4232617	4232626	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	4249427	4249436	459	20.3	19
CG5151_F1	X	100.000	10	0	0	2	11	4251949	4251958	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	4272472	4272481	459	20.3	19
CG5151_F1	X	100.000	10	0	0	2	11	4274975	4274984	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	4278379	4278388	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	4343760	4343769	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	4346986	4346995	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	4347887	4347896	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	4348051	4348060	459	20.3	19
CG5151_F1	X	100.000	10	0	0	9	18	4356258	4356267	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	4362393	4362402	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	4369082	4369091	459	20.3	19
CG5151_F1	X	100.000	10	0	0	8	17	4384816	4384825	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	4429609	4429618	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	4453213	4453222	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	4454259	4454268	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	4529508	4529517	459	20.3	19
CG5151_F1	X	100.000	10	0	0	2	11	4560669	4560678	459	20.3	19
CG5151_F1	X	92.857	14	1	0	1	14	4587337	4587350	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	4587870	4587879	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	4601513	4601522	459	20.3	19
CG5151_F1	X	100.000	10	0	0	2	11	4624802	4624811	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	4640779	4640788	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	4641624	4641633	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	4699738	4699747	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	4707105	4707114	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	4719837	4719846	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	4763399	4763408	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	4763415	4763424	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	4798461	4798470	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	4842474	4842483	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	4855641	4855650	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	4866635	4866644	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	4866899	4866908	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	4873312	4873321	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	4877545	4877554	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	4877747	4877756	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	4885250	4885259	459	20.3	19
CG5151_F1	X	100.000	10	0	0	2	11	4913198	4913207	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	4913945	4913954	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	4913995	4914004	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	4913999	4914008	459	20.3	19
CG5151_F1	X	92.857	14	1	0	2	15	4920210	4920223	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	4923186	4923195	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	4926585	4926594	459	20.3	19
CG5151_F1	X	92.857	14	1	0	1	14	4963675	4963688	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	4974623	4974632	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	4992007	4992016	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	4992410	4992419	459	20.3	19
CG5151_F1	X	100.000	10	0	0	7	16	4998103	4998112	459	20.3	19
CG5151_F1	X	100.000	10	0	0	2	11	5004451	5004460	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	5004485	5004494	459	20.3	19
CG5151_F1	X	100.000	10	0	0	2	11	5029085	5029094	459	20.3	19
CG5151_F1	X	100.000	10	0	0	10	19	5034152	5034161	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	5045577	5045586	459	20.3	19
CG5151_F1	X	100.000	10	0	0	7	16	5061982	5061991	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	5094986	5094995	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	5133246	5133255	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	5135866	5135875	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	5154171	5154180	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	5154172	5154181	459	20.3	19
CG5151_F1	X	100.000	10	0	0	10	19	5194413	5194422	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	5227144	5227153	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	5227166	5227175	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	5242970	5242979	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	5261247	5261256	459	20.3	19
CG5151_F1	X	100.000	10	0	0	8	17	5314541	5314550	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	5334980	5334989	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	5378832	5378841	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	5388359	5388368	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	5389144	5389153	459	20.3	19
CG5151_F1	X	100.000	10	0	0	2	11	5417673	5417682	459	20.3	19
CG5151_F1	X	92.857	14	1	0	1	14	5496675	5496688	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	5498128	5498137	459	20.3	19
CG5151_F1	X	100.000	10	0	0	7	16	5520045	5520054	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	5546004	5546013	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	5551888	5551897	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	5579794	5579803	459	20.3	19
CG5151_F1	X	100.000	10	0	0	7	16	5598567	5598576	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	5615096	5615105	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	5628377	5628386	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	5678602	5678611	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	5772310	5772319	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	5818917	5818926	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	5887940	5887949	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	5896424	5896433	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	5899265	5899274	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	5915003	5915012	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	5921798	5921807	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	5953230	5953239	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	5973945	5973954	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	5974026	5974035	459	20.3	19
CG5151_F1	X	92.857	14	1	0	1	14	6018733	6018746	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	6031755	6031764	459	20.3	19
CG5151_F1	X	100.000	10	0	0	2	11	6056444	6056453	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	6119701	6119710	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	6154451	6154460	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	6170886	6170895	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	6190086	6190095	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	6203210	6203219	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	6220462	6220471	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	6228460	6228469	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	6273392	6273401	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	6282753	6282762	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	6291976	6291985	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	6297871	6297880	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	6297872	6297881	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	6309176	6309185	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	6349667	6349676	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	6368740	6368749	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	6368747	6368756	459	20.3	19
CG5151_F1	X	100.000	10	0	0	6	15	6385366	6385375	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	6392650	6392659	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	6407098	6407107	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	6411207	6411216	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	6412136	6412145	459	20.3	19
CG5151_F1	X	100.000	10	0	0	2	11	6423637	6423646	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	6455886	6455895	459	20.3	19
CG5151_F1	X	92.857	14	1	0	1	14	6458631	6458644	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	6490176	6490185	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	6511223	6511232	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	6541864	6541873	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	6543582	6543591	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	6705350	6705359	459	20.3	19
CG5151_F1	X	100.000	10	0	0	2	11	6706161	6706170	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	6776564	6776573	459	20.3	19
CG5151_F1	X	100.000	10	0	0	10	19	6815733	6815742	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	6907962	6907971	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	6908254	6908263	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	6908255	6908264	459	20.3	19
CG5151_F1	X	92.857	14	1	0	1	14	6920123	6920136	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	6920792	6920801	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	6921267	6921276	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	6966190	6966199	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	6974723	6974732	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	7002392	7002401	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	7036804	7036813	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	7042389	7042398	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	7054219	7054228	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	7090325	7090334	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	7108911	7108920	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	7111259	7111268	459	20.3	19
CG5151_F1	X	100.000	10	0	0	2	11	7120313	7120322	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	7183965	7183974	459	20.3	19
CG5151_F1	X	100.000	10	0	0	5	14	7184124	7184133	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	7190432	7190441	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	7190433	7190442	459	20.3	19
CG5151_F1	X	100.000	10	0	0	2	11	7199982	7199991	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	7203525	7203534	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	7244564	7244573	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	7244568	7244577	459	20.3	19
CG5151_F1	X	100.000	10	0	0	2	11	7340775	7340784	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	7379529	7379538	459	20.3	19
CG5151_F1	X	100.000	10	0	0	2	11	7386733	7386742	459	20.3	19
CG5151_F1	X	100.000	10	0	0	2	11	7415838	7415847	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	7429474	7429483	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	7429475	7429484	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	7442562	7442571	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	7442563	7442572	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	7442875	7442884	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	7443100	7443109	459	20.3	19
CG5151_F1	X	100.000	10	0	0	2	11	7444121	7444130	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	7462787	7462796	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	7463196	7463205	459	20.3	19
CG5151_F1	X	100.000	10	0	0	2	11	7463680	7463689	459	20.3	19
CG5151_F1	X	100.000	10	0	0	2	11	7487366	7487375	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	7523023	7523032	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	7532295	7532304	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	7567591	7567600	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	7567595	7567604	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	7579558	7579567	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	7600654	7600663	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	7615144	7615153	459	20.3	19
CG5151_F1	X	100.000	10	0	0	7	16	7626506	7626515	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	7663767	7663776	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	7674963	7674972	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	7694271	7694280	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	7694275	7694284	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	7752200	7752209	459	20.3	19
CG5151_F1	X	100.000	10	0	0	2	11	7753178	7753187	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	7790672	7790681	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	7792802	7792811	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	7819959	7819968	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	7833921	7833930	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	7886276	7886285	459	20.3	19
CG5151_F1	X	92.857	14	1	0	1	14	7889997	7890010	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	7891176	7891185	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	7896059	7896068	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	7934263	7934272	459	20.3	19
CG5151_F1	X	100.000	10	0	0	2	11	8018038	8018047	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	8035863	8035872	459	20.3	19
CG5151_F1	X	100.000	10	0	0	2	11	8086204	8086213	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	8092909	8092918	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	8134383	8134392	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	8159096	8159105	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	8163461	8163470	459	20.3	19
CG5151_F1	X	100.000	10	0	0	10	19	8168421	8168430	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	8170769	8170778	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	8188585	8188594	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	8205355	8205364	459	20.3	19
CG5151_F1	X	100.000	10	0	0	2	11	8253601	8253610	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	8260388	8260397	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	8278107	8278116	459	20.3	19
CG5151_F1	X	100.000	10	0	0	7	16	8303395	8303404	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	8332721	8332730	459	20.3	19
CG5151_F1	X	100.000	10	0	0	5	14	8342813	8342822	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	8378046	8378055	459	20.3	19
CG5151_F1	X	100.000	10	0	0	2	11	8415742	8415751	459	20.3	19
CG5151_F1	X	100.000	10	0	0	2	11	8422182	8422191	459	20.3	19
CG5151_F1	X	100.000	10	0	0	2	11	8422405	8422414	459	20.3	19
CG5151_F1	X	100.000	10	0	0	9	18	8456011	8456020	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	8475629	8475638	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	8475777	8475786	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	8489808	8489817	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	8493310	8493319	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	8504315	8504324	459	20.3	19
CG5151_F1	X	92.857	14	1	0	1	14	8509437	8509450	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	8509776	8509785	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	8518569	8518578	459	20.3	19
CG5151_F1	X	100.000	10	0	0	2	11	8536424	8536433	459	20.3	19
CG5151_F1	X	92.857	14	1	0	1	14	8558377	8558390	459	20.3	19
CG5151_F1	X	100.000	10	0	0	5	14	8558762	8558771	459	20.3	19
CG5151_F1	X	100.000	10	0	0	2	11	8589978	8589987	459	20.3	19
CG5151_F1	X	100.000	10	0	0	2	11	8596044	8596053	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	8597399	8597408	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	8613464	8613473	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	8619655	8619664	459	20.3	19
CG5151_F1	X	100.000	10	0	0	5	14	8623077	8623086	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	8627356	8627365	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	8630631	8630640	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	8631655	8631664	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	8663199	8663208	459	20.3	19
CG5151_F1	X	100.000	10	0	0	10	19	8666711	8666720	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	8668207	8668216	459	20.3	19
CG5151_F1	X	100.000	10	0	0	5	14	8683046	8683055	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	8732749	8732758	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	8747907	8747916	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	8769081	8769090	459	20.3	19
CG5151_F1	X	100.000	10	0	0	2	11	8778538	8778547	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	8803062	8803071	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	8813124	8813133	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	8853216	8853225	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	8905532	8905541	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	8938421	8938430	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	8963344	8963353	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	8963377	8963386	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	8963381	8963390	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	8983394	8983403	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	8998958	8998967	459	20.3	19
CG5151_F1	X	100.000	10	0	0	5	14	8998973	8998982	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	9001755	9001764	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	9016574	9016583	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	9114599	9114608	459	20.3	19
CG5151_F1	X	100.000	10	0	0	2	11	9117911	9117920	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	9122513	9122522	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	9170578	9170587	459	20.3	19
CG5151_F1	X	100.000	10	0	0	2	11	9229898	9229907	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	9245170	9245179	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	9247968	9247977	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	9252797	9252806	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	9310298	9310307	459	20.3	19
CG5151_F1	X	100.000	10	0	0	2	11	9358139	9358148	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	9358303	9358312	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	9360745	9360754	459	20.3	19
CG5151_F1	X	100.000	10	0	0	7	16	9371488	9371497	459	20.3	19
CG5151_F1	X	92.857	14	1	0	1	14	9379079	9379092	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	9385151	9385160	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	9394692	9394701	459	20.3	19
CG5151_F1	X	100.000	10	0	0	8	17	9399104	9399113	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	9455057	9455066	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	9496260	9496269	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	9504145	9504154	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	9541178	9541187	459	20.3	19
CG5151_F1	X	100.000	10	0	0	2	11	9545041	9545050	459	20.3	19
CG5151_F1	X	100.000	10	0	0	2	11	9554862	9554871	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	9559645	9559654	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	9568805	9568814	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	9571814	9571823	459	20.3	19
CG5151_F1	X	100.000	10	0	0	6	15	9574238	9574247	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	9581330	9581339	459	20.3	19
CG5151_F1	X	100.000	10	0	0	5	14	9581646	9581655	459	20.3	19
CG5151_F1	X	100.000	10	0	0	2	11	9586016	9586025	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	9586035	9586044	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	9586484	9586493	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	9586485	9586494	459	20.3	19
CG5151_F1	X	100.000	10	0	0	7	16	9609140	9609149	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	9622871	9622880	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	9622872	9622881	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	9623238	9623247	459	20.3	19
CG5151_F1	X	100.000	10	0	0	2	11	9631148	9631157	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	9641081	9641090	459	20.3	19
CG5151_F1	X	92.857	14	1	0	2	15	9649915	9649928	459	20.3	19
CG5151_F1	X	100.000	10	0	0	7	16	9652547	9652556	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	9683188	9683197	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	9707770	9707779	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	9728211	9728220	459	20.3	19
CG5151_F1	X	100.000	10	0	0	4	13	9755673	9755682	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	9760525	9760534	459	20.3	19
CG5151_F1	X	100.000	10	0	0	2	11	9766593	9766602	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	9766642	9766651	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	9805359	9805368	459	20.3	19
CG5151_F1	X	100.000	10	0	0	3	12	9823707	9823716	459	20.3	19
CG5151_F1	X	100.000	10	0	0	1	10	9836843	9836852	459	20.3	19
